Name,Points,100m,Long_Jump,Shot_Put,High_Jump,400m,110m_Hurdles,Discus,Pole_Vault,Javelin,1500m,Event_URL
Roman Šebrle,8426,10.73,7.7,14.27,2.06,47.76,13.98,44.63,4.6,61.02,274.54,https://www.decathlon2000.com/719/gotzis-1999/
Chiel Warners,8363,10.78,7.76,14.74,1.97,46.61,14.32,40.91,4.8,61.44,277.07,https://www.decathlon2000.com/719/gotzis-1999/
Klaus Isekenmeier,8274,11.17,7.43,16.03,1.88,49.02,14.69,50.09,4.9,64.74,280.76,https://www.decathlon2000.com/719/gotzis-1999/
Thomas Tebbich,8039,11.09,7.4,14.45,1.97,49.82,14.97,42.57,4.8,66.72,280.9,https://www.decathlon2000.com/719/gotzis-1999/
David Mewes,8018,11.32,7.4,15.1,2.03,50.33,14.64,47.2,4.6,60.1,283.87,https://www.decathlon2000.com/719/gotzis-1999/
Henrik Dagard,7988,10.73,6.96,14.62,1.97,49.22,14.58,41.58,4.8,64.78,291.19,https://www.decathlon2000.com/719/gotzis-1999/
Indrek Kaseorg,7925,11.21,7.08,14.43,1.91,48.89,14.42,40.97,4.5,63.18,264.24,https://www.decathlon2000.com/719/gotzis-1999/
Zsolt Kürtösi,7854,11.39,7.22,15.06,2.03,49.83,14.54,44.55,4.5,55.99,282.57,https://www.decathlon2000.com/719/gotzis-1999/
Rick Wassenaar,7817,11.19,7.3,14.19,1.88,49.93,14.88,41.48,4.7,61.89,274.74,https://www.decathlon2000.com/719/gotzis-1999/
Philip Ibe,7701,10.94,7.6,14.6,1.94,52.58,14.48,41.27,4.4,59.25,294.55,https://www.decathlon2000.com/719/gotzis-1999/
Aki Heikkinen,7675,11.18,7.08,13.69,1.85,49.96,15.58,39.47,4.7,67.12,272.83,https://www.decathlon2000.com/719/gotzis-1999/
Tomaš Dvorak,8900,10.54,8.03,16.68,2.09,48.36,13.89,47.89,4.85,67.21,282.33,https://www.decathlon2000.com/720/gotzis-2000/
Roman Šebrle,8757,10.64,7.88,15.19,2.15,49.05,13.99,47.21,4.75,67.23,275.06,https://www.decathlon2000.com/720/gotzis-2000/
Erki Nool,8742,10.69,7.78,14.14,1.97,47.18,14.37,44.16,5.55,69.1,275.59,https://www.decathlon2000.com/720/gotzis-2000/
Oleksandr Yurkov,8574,10.69,7.93,15.26,2.03,49.74,14.56,47.85,5.15,58.92,272.49,https://www.decathlon2000.com/720/gotzis-2000/
Attila Zsivoczky,8554,10.64,7.24,15.72,2.18,48.13,14.87,45.64,4.65,63.57,263.13,https://www.decathlon2000.com/720/gotzis-2000/
Frank Busemann,8531,10.76,7.92,14.5,2.03,48.87,14.72,43.66,5.05,62.78,263.23,https://www.decathlon2000.com/720/gotzis-2000/
Mike Maczey,8461,10.99,7.59,14.75,2.06,49.83,14.16,44.56,5.15,62.27,269.93,https://www.decathlon2000.com/720/gotzis-2000/
Stefan Schmid,8445,10.82,7.65,14.39,2.0,49.03,14.45,42.14,5.05,69.16,272.46,https://www.decathlon2000.com/720/gotzis-2000/
Jon Arnar Magnusson,8206,10.81,7.68,15.64,2.0,48.15,16.17,46.68,5.05,58.85,288.64,https://www.decathlon2000.com/720/gotzis-2000/
Philipp Huber,8153,11.0,7.32,14.19,1.88,48.8,14.78,44.6,5.05,59.44,261.06,https://www.decathlon2000.com/720/gotzis-2000/
Klaus Ambrosch,8113,10.84,7.37,15.09,1.91,49.54,14.62,40.92,4.55,68.16,270.12,https://www.decathlon2000.com/720/gotzis-2000/
David Mewes,8108,11.32,7.46,15.64,2.0,50.39,14.82,47.51,4.65,61.19,274.83,https://www.decathlon2000.com/720/gotzis-2000/
Zsolt Kürtösi,8106,11.05,7.34,15.1,2.06,48.91,14.43,47.34,4.75,55.12,292.35,https://www.decathlon2000.com/720/gotzis-2000/
Henrik Dagard,8050,10.72,7.18,14.66,1.97,48.92,14.56,42.94,4.95,62.65,300.38,https://www.decathlon2000.com/720/gotzis-2000/
Prodromos Korkizoglou,8017,10.84,6.89,14.2,2.03,49.69,14.35,46.62,4.95,55.85,288.11,https://www.decathlon2000.com/720/gotzis-2000/
Indrek Kaseorg,7876,11.43,7.23,13.72,1.94,49.63,14.68,41.97,4.85,59.98,269.01,https://www.decathlon2000.com/720/gotzis-2000/
Aki Heikkinen,7831,10.85,7.18,14.14,1.85,49.46,15.16,42.73,4.75,59.49,273.9,https://www.decathlon2000.com/720/gotzis-2000/
Chad Smith,7827,11.07,7.24,14.19,1.85,49.16,14.73,45.39,4.85,60.46,296.52,https://www.decathlon2000.com/720/gotzis-2000/
Michael Schnallinger,7634,11.21,7.12,13.25,2.0,49.79,14.86,41.12,4.55,61.97,297.92,https://www.decathlon2000.com/720/gotzis-2000/
Thomas Walser,7346,10.88,6.65,13.8,1.91,50.39,15.61,38.06,4.05,59.4,272.5,https://www.decathlon2000.com/720/gotzis-2000/
Roman Šebrle®,9026,10.64,8.11,15.33,2.12,47.79,13.92,47.92,4.8,70.16,261.98,https://www.decathlon2000.com/721/gotzis-2001/
Erki Nool,8604,10.73,7.8,14.37,1.97,46.89,14.46,43.32,5.3,66.94,279.11,https://www.decathlon2000.com/721/gotzis-2001/
Tomaš Dvorak,8527,10.84,7.69,15.83,1.97,48.76,13.99,46.74,4.7,66.66,273.58,https://www.decathlon2000.com/721/gotzis-2001/
Lev Lobodin,8465,10.66,7.32,15.93,2.0,48.91,14.22,48.53,5.2,54.56,275.97,https://www.decathlon2000.com/721/gotzis-2001/
Attila Zsivoczky,8173,11.01,7.19,14.6,2.12,48.81,15.43,46.73,4.5,60.57,261.85,https://www.decathlon2000.com/721/gotzis-2001/
Klaus Ambrosch,8122,10.93,7.39,14.71,1.94,49.33,14.56,39.52,4.8,68.15,276.36,https://www.decathlon2000.com/721/gotzis-2001/
Zsolt Kürtösi,8099,11.08,7.16,14.77,2.06,49.07,14.3,46.61,4.7,59.83,289.58,https://www.decathlon2000.com/721/gotzis-2001/
Chiel Warners,8085,10.9,7.49,15.16,1.94,47.7,14.48,41.64,4.8,55.62,282.47,https://www.decathlon2000.com/721/gotzis-2001/
Eduard Hämäläinen,8028,10.99,7.11,15.67,1.91,48.01,14.36,46.41,4.9,50.33,282.66,https://www.decathlon2000.com/721/gotzis-2001/
Benjamin Jensen,8004,10.87,6.94,14.85,1.85,48.77,14.3,40.38,5.0,58.51,267.65,https://www.decathlon2000.com/721/gotzis-2001/
Florian Schönbeck,7891,11.31,7.35,14.17,1.88,50.51,15.06,44.07,5.1,58.11,271.69,https://www.decathlon2000.com/721/gotzis-2001/
Andre Niklaus,7891,11.09,7.17,12.99,2.03,50.14,14.61,41.56,5.0,51.95,266.13,https://www.decathlon2000.com/721/gotzis-2001/
Thomas Tebbich,7632,10.99,7.11,13.78,2.0,49.26,15.07,40.18,4.5,54.32,286.57,https://www.decathlon2000.com/721/gotzis-2001/
Luiggy Llanos,7613,10.89,6.89,13.67,1.97,48.67,14.7,41.14,4.1,63.93,299.38,https://www.decathlon2000.com/721/gotzis-2001/
Michael Schnallinger,7576,11.35,6.93,12.98,1.97,50.25,14.83,41.3,4.6,61.65,287.22,https://www.decathlon2000.com/721/gotzis-2001/
Thomas Walser,7546,11.03,6.81,15.1,1.94,49.9,15.27,39.45,4.2,59.97,280.22,https://www.decathlon2000.com/721/gotzis-2001/
Markus Walser,7506,10.76,6.83,14.67,1.82,48.76,14.97,37.2,4.4,58.23,288.52,https://www.decathlon2000.com/721/gotzis-2001/
Roman Šebrle,8800,10.95,7.79,15.5,2.12,48.35,13.89,48.02,5.0,68.97,278.16,https://www.decathlon2000.com/722/gotzis-2002/
Tom Pappas,8583,10.85,7.62,15.32,2.18,49.47,13.93,45.75,5.2,63.42,297.17,https://www.decathlon2000.com/722/gotzis-2002/
Oleksandr Yurkov,8509,10.89,7.81,15.76,1.94,49.58,14.26,49.53,5.4,56.14,280.64,https://www.decathlon2000.com/722/gotzis-2002/
Attila Zsivoczky,8175,11.2,7.05,15.36,2.12,50.17,14.96,45.01,4.7,64.6,269.01,https://www.decathlon2000.com/722/gotzis-2002/
Jaakko Ojaniemi,8117,10.65,7.55,15.13,2.0,48.73,14.83,40.29,4.6,63.03,286.35,https://www.decathlon2000.com/722/gotzis-2002/
Jon Arnar Magnusson,8104,10.99,7.51,16.27,1.97,49.57,14.51,45.3,4.6,61.75,295.15,https://www.decathlon2000.com/722/gotzis-2002/
Stephen Moore,8008,10.78,7.18,13.45,2.09,48.08,14.4,41.04,4.8,53.12,283.18,https://www.decathlon2000.com/722/gotzis-2002/
William Frullani,7984,10.57,7.65,13.88,2.15,48.47,14.28,40.89,4.4,48.68,296.49,https://www.decathlon2000.com/722/gotzis-2002/
Eugenio Balanque,7915,10.83,6.9,15.11,1.94,49.44,14.42,42.32,4.7,61.12,287.63,https://www.decathlon2000.com/722/gotzis-2002/
Rolf Schläfli,7895,11.28,7.21,14.8,1.94,49.56,14.87,43.79,4.8,58.41,276.73,https://www.decathlon2000.com/722/gotzis-2002/
Lars Albert,7845,11.13,7.44,14.32,1.91,50.64,14.93,41.95,4.8,60.11,278.87,https://www.decathlon2000.com/722/gotzis-2002/
Klaus Ambrosch,7832,11.16,6.94,14.06,1.88,49.37,14.43,40.78,4.5,65.57,268.61,https://www.decathlon2000.com/722/gotzis-2002/
Dmitri Ivanov,7802,11.16,7.34,14.12,1.88,48.6,14.64,41.43,4.9,55.31,287.7,https://www.decathlon2000.com/722/gotzis-2002/
Thomas Walser,7784,10.89,6.95,15.5,1.91,49.97,14.94,43.64,4.2,60.42,272.94,https://www.decathlon2000.com/722/gotzis-2002/
Roland Schwarzl,7767,11.19,7.49,14.59,1.85,50.52,14.91,41.12,5.0,52.61,275.96,https://www.decathlon2000.com/722/gotzis-2002/
Michael Nolan,7693,11.23,7.43,15.05,1.88,52.03,15.4,48.64,4.6,55.98,286.33,https://www.decathlon2000.com/722/gotzis-2002/
Jörg Goedicke,7654,11.11,7.01,14.19,1.94,50.56,14.54,40.71,4.9,55.42,294.89,https://www.decathlon2000.com/722/gotzis-2002/
Roman Šebrle,8807,10.78,7.86,15.41,2.12,47.83,13.96,43.42,4.9,69.22,268.63,https://www.decathlon2000.com/754/gotzis-2003/
Tom Pappas,8585,10.65,7.42,16.48,2.18,48.74,14.09,46.71,5.0,62.06,300.25,https://www.decathlon2000.com/754/gotzis-2003/
Jon Arnar Magnusson,8222,10.79,7.85,15.81,2.0,48.47,14.4,42.08,4.9,60.24,308.72,https://www.decathlon2000.com/754/gotzis-2003/
Rolf Schläfli,8019,11.07,7.28,15.53,1.88,48.69,14.8,42.94,4.7,65.14,282.29,https://www.decathlon2000.com/754/gotzis-2003/
Klaus Ambrosch,7980,11.03,7.23,14.43,1.94,50.04,14.56,38.34,4.8,68.29,277.78,https://www.decathlon2000.com/754/gotzis-2003/
Stephen Moore,7967,10.83,7.4,12.84,2.12,47.18,14.5,39.59,4.6,49.61,277.35,https://www.decathlon2000.com/754/gotzis-2003/
Sebastian Knabe,7958,11.02,7.65,13.94,2.0,48.89,14.35,43.34,4.7,52.02,287.26,https://www.decathlon2000.com/754/gotzis-2003/
Claston Bernard,7815,10.97,6.99,15.06,2.09,49.22,14.59,46.81,4.0,53.84,286.72,https://www.decathlon2000.com/754/gotzis-2003/
Aleksandr Shtepa,7815,11.33,6.91,15.43,1.94,51.28,14.73,48.79,4.5,61.15,281.58,https://www.decathlon2000.com/754/gotzis-2003/
Laurent Hernu,7807,11.38,7.21,13.96,1.97,50.51,14.43,42.07,5.0,54.71,280.67,https://www.decathlon2000.com/754/gotzis-2003/
Chiel Warners,7739,10.89,7.34,14.18,1.88,48.61,14.46,39.67,4.7,52.64,289.4,https://www.decathlon2000.com/754/gotzis-2003/
Jukka Väkeväinen,7721,11.3,7.26,13.02,2.0,48.89,15.04,38.78,4.8,55.17,274.63,https://www.decathlon2000.com/754/gotzis-2003/
Lars Albert,7642,11.26,7.14,14.92,1.94,51.91,15.07,43.43,4.5,61.38,287.63,https://www.decathlon2000.com/754/gotzis-2003/
Nikolai Tishchenko,7508,11.25,7.25,13.47,1.94,51.16,14.43,38.84,4.7,50.21,285.09,https://www.decathlon2000.com/754/gotzis-2003/
Markus Walser,7475,10.75,7.24,14.26,1.82,49.33,14.85,38.22,4.2,59.43,300.77,https://www.decathlon2000.com/754/gotzis-2003/
Roman Šebrle,8842,10.92,7.86,16.22,2.09,48.59,14.15,47.44,5.0,71.1,274.09,https://www.decathlon2000.com/759/gotzis-2004/
Tom Pappas,8732,10.74,7.45,15.89,2.15,48.81,13.9,48.73,5.2,64.48,289.03,https://www.decathlon2000.com/759/gotzis-2004/
Dmitri Karpov,8512,10.76,7.78,15.4,2.06,47.51,14.01,52.33,4.5,55.54,282.77,https://www.decathlon2000.com/759/gotzis-2004/
Erki Nool,8317,10.71,7.44,14.52,1.94,47.84,14.98,41.95,5.4,61.94,279.0,https://www.decathlon2000.com/759/gotzis-2004/
Chiel Warners,8301,10.66,7.85,14.4,1.97,48.07,14.15,43.38,4.8,55.92,278.23,https://www.decathlon2000.com/759/gotzis-2004/
Lev Lobodin,8240,10.98,7.35,15.21,2.03,49.59,14.2,46.03,5.2,53.43,283.28,https://www.decathlon2000.com/759/gotzis-2004/
Tomaš Dvorak,8211,11.03,7.56,16.07,1.94,49.07,14.44,41.58,4.6,66.38,276.18,https://www.decathlon2000.com/759/gotzis-2004/
Paul Terek,8161,11.04,7.29,15.66,1.94,48.78,15.4,44.37,5.4,58.45,281.86,https://www.decathlon2000.com/759/gotzis-2004/
Attila Zsivoczky,8126,11.11,7.14,15.54,2.09,50.49,15.08,46.9,4.7,60.89,273.04,https://www.decathlon2000.com/759/gotzis-2004/
Eugene Martineau,8082,11.05,7.37,13.67,2.0,48.58,15.35,40.04,4.9,64.14,264.1,https://www.decathlon2000.com/759/gotzis-2004/
Roland Schwarzl,8067,11.08,7.57,14.23,2.0,49.82,14.53,44.38,4.9,55.85,278.92,https://www.decathlon2000.com/759/gotzis-2004/
Claston Bernard,8026,10.88,7.33,14.05,2.09,48.84,14.22,43.18,4.2,60.72,283.04,https://www.decathlon2000.com/759/gotzis-2004/
Andre Niklaus,7929,11.2,7.3,11.19,2.0,50.38,14.35,41.07,5.1,60.02,265.51,https://www.decathlon2000.com/759/gotzis-2004/
Philipp Huber,7895,11.38,7.12,13.92,1.88,49.63,15.07,45.67,4.7,62.9,261.5,https://www.decathlon2000.com/759/gotzis-2004/
Aliaksandr Parkhomenka,7854,11.35,7.14,15.01,1.91,51.27,14.97,42.7,4.7,65.65,271.07,https://www.decathlon2000.com/759/gotzis-2004/
William Frullani,7843,10.76,7.37,13.95,2.06,48.46,14.43,42.52,4.2,51.76,288.09,https://www.decathlon2000.com/759/gotzis-2004/
Zsolt Kürtösi,7579,11.43,6.85,15.38,2.0,50.32,14.9,43.71,4.5,55.55,295.74,https://www.decathlon2000.com/759/gotzis-2004/
Thomas Tebbich,7572,11.13,7.14,13.22,1.91,49.89,15.24,41.74,4.8,55.03,287.12,https://www.decathlon2000.com/759/gotzis-2004/
Markus Walser,7539,10.86,7.33,14.28,1.88,49.32,14.87,34.26,4.5,57.72,294.94,https://www.decathlon2000.com/759/gotzis-2004/
Ranko Leskovar,7444,11.13,7.44,14.11,1.97,52.74,14.66,37.37,4.6,49.79,291.3,https://www.decathlon2000.com/759/gotzis-2004/
Thomas Walser,7416,11.09,6.94,14.64,1.88,51.01,14.96,42.84,4.1,53.3,279.41,https://www.decathlon2000.com/759/gotzis-2004/
Xaver Weibel,7328,11.23,7.39,13.48,1.91,51.35,15.35,35.32,4.5,55.33,288.01,https://www.decathlon2000.com/759/gotzis-2004/
Roman Šebrle,8534,11.06,7.85,15.36,2.06,49.17,14.5,47.77,4.8,66.57,273.74,https://www.decathlon2000.com/764/gotzis-2005/
Attila Zsivoczky,8480,10.9,7.15,15.96,2.15,49.46,14.63,47.9,4.9,62.79,271.89,https://www.decathlon2000.com/764/gotzis-2005/
Aleksandr Pogorelov,8429,10.91,7.64,16.03,2.09,50.16,14.14,48.44,5.1,58.23,295.9,https://www.decathlon2000.com/764/gotzis-2005/
Qi Haifeng,8290,10.87,7.4,13.41,2.03,48.72,14.63,48.57,4.7,64.53,272.02,https://www.decathlon2000.com/764/gotzis-2005/
Romain Barras,8185,11.32,7.26,14.54,2.0,49.24,14.44,43.95,4.9,65.84,271.52,https://www.decathlon2000.com/764/gotzis-2005/
Eugene Martineau,8114,10.96,7.39,13.8,2.03,49.25,15.01,41.89,5.0,61.82,274.69,https://www.decathlon2000.com/764/gotzis-2005/
Andre Niklaus,8074,11.06,7.35,14.14,2.03,49.37,14.61,42.36,4.8,59.92,273.58,https://www.decathlon2000.com/764/gotzis-2005/
Roland Schwarzl,7975,11.09,7.44,14.48,1.97,50.28,14.7,46.15,4.8,54.71,277.96,https://www.decathlon2000.com/764/gotzis-2005/
Bryan Clay,7961,10.51,5.54,15.2,2.0,48.52,13.94,49.88,4.9,67.02,322.82,https://www.decathlon2000.com/764/gotzis-2005/
Lars Albert,7920,11.05,7.53,15.36,1.94,51.81,15.12,45.71,4.7,63.7,292.36,https://www.decathlon2000.com/764/gotzis-2005/
Norman Müller,7874,10.97,7.3,14.71,2.03,49.98,14.69,38.93,4.6,57.18,279.06,https://www.decathlon2000.com/764/gotzis-2005/
Chiel Warners,7836,10.96,7.61,14.03,1.94,48.46,14.55,41.0,4.6,52.12,286.77,https://www.decathlon2000.com/764/gotzis-2005/
Andrei Krauchanka,7833,11.06,7.57,12.96,2.15,49.43,14.59,33.5,4.2,58.26,266.89,https://www.decathlon2000.com/764/gotzis-2005/
Anders Black,7705,11.25,7.46,14.12,2.15,50.84,15.32,40.2,4.1,57.92,279.05,https://www.decathlon2000.com/764/gotzis-2005/
Christopher Hallmann,7667,10.81,7.15,12.82,1.91,49.11,15.03,39.15,4.7,54.55,275.15,https://www.decathlon2000.com/764/gotzis-2005/
Madis Kallas,7588,11.14,7.28,14.56,2.0,52.02,15.36,45.37,4.6,53.81,298.08,https://www.decathlon2000.com/764/gotzis-2005/
William Frullani,7547,11.0,7.45,14.05,2.09,51.23,15.01,43.92,4.5,49.15,318.49,https://www.decathlon2000.com/764/gotzis-2005/
David Gervasi,7519,11.3,7.17,13.6,1.97,51.25,14.73,38.57,4.6,54.15,281.0,https://www.decathlon2000.com/764/gotzis-2005/
Johannes Kuenz,7120,11.36,6.82,11.82,1.82,49.58,15.28,41.51,4.1,46.19,260.76,https://www.decathlon2000.com/764/gotzis-2005/
Bryan Clay,8677,10.42,7.67,15.56,2.06,48.87,13.74,52.21,5.0,66.47,313.47,https://www.decathlon2000.com/786/gotzis-2006/
Dmitri Karpov,8293,10.84,7.3,16.47,2.09,47.72,14.05,51.13,4.4,48.26,282.67,https://www.decathlon2000.com/786/gotzis-2006/
Maurice Smith,8269,10.83,7.13,17.06,1.97,48.08,13.76,52.05,4.4,50.14,279.06,https://www.decathlon2000.com/786/gotzis-2006/
Andre Niklaus,8239,11.01,6.99,14.28,2.03,49.4,14.28,45.36,5.1,60.8,269.48,https://www.decathlon2000.com/786/gotzis-2006/
Attila Zsivoczky,8204,11.01,6.96,15.56,2.09,49.72,14.54,47.77,4.7,59.34,272.9,https://www.decathlon2000.com/786/gotzis-2006/
Aleksei Drozdov,8188,11.09,6.91,16.13,2.0,50.6,14.83,50.29,4.9,64.59,281.1,https://www.decathlon2000.com/786/gotzis-2006/
Romain Barras,8138,11.2,7.1,14.29,1.94,48.78,14.16,43.51,5.0,61.75,268.91,https://www.decathlon2000.com/786/gotzis-2006/
Aleksei Sysoyev,8108,10.88,6.51,14.87,2.06,48.97,14.86,53.4,4.7,57.18,278.0,https://www.decathlon2000.com/786/gotzis-2006/
Norman Müller,8093,11.09,7.21,14.41,1.91,48.37,14.46,43.28,4.9,60.69,269.97,https://www.decathlon2000.com/786/gotzis-2006/
Pascal Behrenbruch,8069,11.1,6.99,15.0,2.0,48.79,14.56,43.16,4.6,60.9,264.16,https://www.decathlon2000.com/786/gotzis-2006/
Andrei Krauchanka,8013,11.14,7.34,12.83,2.12,48.95,14.28,40.69,4.6,54.86,264.44,https://www.decathlon2000.com/786/gotzis-2006/
Mikk Pahapill,8002,11.16,7.41,15.38,2.06,51.16,14.81,47.38,4.8,57.85,295.45,https://www.decathlon2000.com/786/gotzis-2006/
Lars Albert,7878,11.27,7.32,15.78,1.91,51.73,15.27,46.77,4.7,62.72,281.72,https://www.decathlon2000.com/786/gotzis-2006/
Tomaš Dvorak,7873,11.12,6.79,15.69,1.94,50.83,14.68,42.44,4.7,65.44,280.85,https://www.decathlon2000.com/786/gotzis-2006/
Jon Ryan Harlan,7744,11.04,6.73,16.19,2.06,50.19,13.99,41.72,4.8,53.81,321.2,https://www.decathlon2000.com/786/gotzis-2006/
Roland Schwarzl,7644,11.27,7.28,13.33,1.91,50.12,14.68,40.86,4.8,51.98,276.1,https://www.decathlon2000.com/786/gotzis-2006/
Madis Kallas,7476,11.14,6.9,15.39,1.97,51.84,15.09,44.43,4.6,48.43,295.74,https://www.decathlon2000.com/786/gotzis-2006/
Markus Walser,7359,10.98,6.8,14.32,1.88,49.84,15.17,37.25,4.7,54.96,303.06,https://www.decathlon2000.com/786/gotzis-2006/
Johannes Kuenz,7201,11.49,6.65,13.36,1.85,49.65,15.69,40.7,4.3,48.11,259.62,https://www.decathlon2000.com/786/gotzis-2006/
David Fröhlich,7125,11.21,6.57,13.31,1.91,50.3,15.09,37.78,4.2,48.55,278.66,https://www.decathlon2000.com/786/gotzis-2006/
Andrei Krauchanka,8617,10.86,7.9,13.89,2.15,47.46,14.05,39.63,5.0,64.35,269.1,https://www.decathlon2000.com/1095/gotzis-2007/
Roman Šebrle,8518,11.1,7.84,15.58,2.09,49.27,14.52,45.15,4.8,70.09,279.92,https://www.decathlon2000.com/1095/gotzis-2007/
Bryan Clay,8493,10.4,7.8,15.3,2.09,48.41,13.97,36.14,4.8,69.09,291.32,https://www.decathlon2000.com/1095/gotzis-2007/
Aleksei Drozdov,8373,11.1,7.2,15.97,2.12,50.63,15.02,47.04,5.0,68.97,279.62,https://www.decathlon2000.com/1095/gotzis-2007/
Andre Niklaus,8340,11.07,7.49,13.83,2.06,49.38,14.34,45.73,5.0,62.87,270.92,https://www.decathlon2000.com/1095/gotzis-2007/
Janis Karlivans,8271,11.13,7.82,15.01,2.06,49.1,14.86,47.95,4.7,60.55,283.62,https://www.decathlon2000.com/1095/gotzis-2007/
Norman Müller,8255,10.91,7.49,14.58,1.91,48.26,14.53,44.43,5.0,62.06,274.23,https://www.decathlon2000.com/1095/gotzis-2007/
Maurice Smith,8241,10.71,6.84,17.25,2.03,47.79,13.83,51.68,4.5,46.71,283.64,https://www.decathlon2000.com/1095/gotzis-2007/
Pascal Behrenbruch,8199,10.93,7.32,15.59,1.94,49.15,14.25,47.91,4.3,67.48,279.95,https://www.decathlon2000.com/1095/gotzis-2007/
Romain Barras,8064,11.26,6.83,14.67,1.94,49.48,14.27,43.53,5.0,62.61,266.88,https://www.decathlon2000.com/1095/gotzis-2007/
Lars Albert,7912,11.19,7.19,15.23,1.94,51.69,15.09,48.58,4.7,62.48,281.84,https://www.decathlon2000.com/1095/gotzis-2007/
Nicklas Wiberg,7870,11.21,7.11,13.31,2.06,49.15,15.0,37.67,4.0,74.41,265.21,https://www.decathlon2000.com/1095/gotzis-2007/
Jacob Minah,7759,10.8,7.13,13.42,1.94,47.75,14.6,38.93,4.9,47.71,281.94,https://www.decathlon2000.com/1095/gotzis-2007/
David Gervasi,7518,11.28,7.05,13.78,1.94,50.87,14.83,38.27,4.8,53.01,281.11,https://www.decathlon2000.com/1095/gotzis-2007/
Dmitri Karpov,8504,10.85,7.23,16.49,2.06,48.64,14.14,49.98,5.3,50.62,277.93,https://www.decathlon2000.com/1236/gotzis-2008/
Aleksei Sysoyev,8497,10.86,7.01,15.49,2.03,49.1,14.64,54.08,5.1,64.22,278.82,https://www.decathlon2000.com/1236/gotzis-2008/
Aleksandr Pogorelov,8381,11.06,7.53,16.54,2.09,51.57,14.3,50.17,4.8,65.57,293.94,https://www.decathlon2000.com/1236/gotzis-2008/
Leonel Suarez,8366,11.23,7.16,13.89,2.09,48.37,14.42,44.67,4.6,70.64,256.7,https://www.decathlon2000.com/1236/gotzis-2008/
Maurice Smith,8332,10.86,7.3,16.5,1.94,48.82,14.05,52.77,4.7,53.54,277.38,https://www.decathlon2000.com/1236/gotzis-2008/
Pascal Behrenbruch,8242,11.0,6.96,16.58,2.03,49.32,14.13,47.29,4.5,66.44,285.49,https://www.decathlon2000.com/1236/gotzis-2008/
Arthur Abele,8220,10.83,7.24,13.17,1.97,48.51,13.94,40.21,4.9,60.08,255.77,https://www.decathlon2000.com/1236/gotzis-2008/
Aleksei Drozdov,8208,11.13,7.78,15.97,2.09,51.61,14.92,47.42,4.7,64.22,293.86,https://www.decathlon2000.com/1236/gotzis-2008/
Eugene Martineau,8161,11.15,7.23,13.95,1.94,49.49,14.71,44.77,5.0,67.0,268.82,https://www.decathlon2000.com/1236/gotzis-2008/
Massimo Bertocchi,7959,10.99,7.34,14.1,1.91,48.96,14.07,44.32,5.2,47.89,287.7,https://www.decathlon2000.com/1236/gotzis-2008/
Nicklas Wiberg,7917,11.05,7.06,14.18,2.0,49.18,14.68,41.39,3.8,72.54,265.93,https://www.decathlon2000.com/1236/gotzis-2008/
Mikalai Shubianok,7884,11.38,6.81,15.0,2.06,49.81,14.53,43.34,4.4,59.96,268.17,https://www.decathlon2000.com/1236/gotzis-2008/
Carlos Eduardo Chinin,7778,10.98,7.37,12.93,2.09,49.33,14.57,37.72,4.3,55.42,273.32,https://www.decathlon2000.com/1236/gotzis-2008/
David Gervasi,7755,11.3,6.94,14.72,2.0,50.92,14.58,38.47,5.0,55.86,278.07,https://www.decathlon2000.com/1236/gotzis-2008/
Hans van Alphen,7634,11.24,7.08,14.19,1.82,49.3,14.92,43.89,4.2,57.9,264.64,https://www.decathlon2000.com/1236/gotzis-2008/
Michael Schrader,8522,10.64,8.05,14.33,1.94,49.71,14.21,43.09,5.0,64.04,262.26,https://www.decathlon2000.com/1342/gotzis-2009/
Trey Hardee,8516,10.48,7.74,13.93,2.0,48.42,14.11,45.11,5.1,63.98,283.79,https://www.decathlon2000.com/1342/gotzis-2009/
Pascal Behrenbruch,8374,10.88,7.07,16.37,1.88,48.93,14.02,48.86,4.7,70.24,278.39,https://www.decathlon2000.com/1342/gotzis-2009/
Roman Šebrle,8348,11.14,7.86,15.41,1.94,49.5,14.33,46.71,4.9,67.54,288.88,https://www.decathlon2000.com/1342/gotzis-2009/
Olexiy Kasyanov,8286,10.51,7.88,14.95,1.97,48.29,14.37,44.95,4.5,50.55,265.47,https://www.decathlon2000.com/1342/gotzis-2009/
Norman Müller,8272,10.93,7.42,15.02,2.0,49.12,14.46,42.7,4.9,63.26,272.51,https://www.decathlon2000.com/1342/gotzis-2009/
Nicklas Wiberg,8213,11.07,7.52,14.13,2.12,48.71,14.65,41.9,4.2,65.67,260.16,https://www.decathlon2000.com/1342/gotzis-2009/
Andres Raja,8088,10.81,7.48,14.15,2.0,48.88,14.18,42.13,4.6,61.44,286.74,https://www.decathlon2000.com/1342/gotzis-2009/
Eugene Martineau,8083,11.15,7.4,13.87,2.0,50.18,14.55,43.8,4.8,65.86,277.63,https://www.decathlon2000.com/1342/gotzis-2009/
Robert Jacob Arnold,8069,11.06,6.92,14.2,2.0,49.17,14.27,45.76,4.9,56.84,271.13,https://www.decathlon2000.com/1342/gotzis-2009/
Willem Coertzen,8054,11.08,7.58,13.31,2.03,48.88,14.39,42.35,4.2,65.05,269.42,https://www.decathlon2000.com/1342/gotzis-2009/
